GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
HIST1H3I           6   27839623   27840099      5       3  106342       -1.649      0.95042
HIST1H4L           6   27840926   27841289      3       2  106342     -0.19584      0.57763
HIST1H3J           6   27858093   27858570      1       1  106342     -0.69943      0.75786
HIST1H2AM          6   27860477   27860963      2       1  106342     -0.37286      0.64537
HIST1H2BO          6   27861203   27926100    420      65  106342       -1.382      0.91651
OR2B2              6   27878963   27880174      9       6  106342      -0.2597      0.60245
OR2B6              6   27925019   27925960      9       5  106342     -0.76479       0.7778
ZNF165             6   28048482   28057341     50      16  106342      -1.3611      0.91326
ZSCAN16            6   28092334   28097864     32      14  106342     -0.53193      0.70261
ZKSCAN8            6   28109688   28127250    101      28  106342      -1.7377      0.95887
ZSCAN9             6   28193029   28201265     62      25  106342      -1.5419      0.93845
ZKSCAN4            6   28212404   28227030     71      31  106342    -0.027835       0.5111
NKAPL              6   28227075   28228736     12       8  106342      0.33435      0.36906
ZSCAN26            6   28234788   28246001     47      20  106342       0.6992      0.24221
PGBD1              6   28249314   28270326    130      40  106342      -0.7959      0.78695
ZSCAN31            6   28292514   28321972    181      40  106342      0.16063      0.43619
ZKSCAN3            6   28317691   28336954    122      34  106342      0.22199      0.41216
ZSCAN12            6   28346598   28367544    132      32  106342     -0.51989      0.69843
ZSCAN23            6   28399373   28411279     72      23  106342      -0.3616      0.64118
GPX6               6   28471073   28483570    101      37  106342      0.90667      0.18229
GPX5               6   28493789   28502728     48      20  106342      0.76715       0.2215
ZBED9              6   28539407   28555112     60      29  106342    -0.040224      0.51604
TRIM27             6   28870779   28891768    147      48  106342       1.5022     0.066528
ZNF311             6   28962562   28973037     35      16  106342      0.89333      0.18584
OR2W1              6   29011990   29012952      6       3  106342       0.1153       0.4541
OR2B3              6   29053985   29055090      6       4  106342      -3.8988      0.99995
OR2J3              6   29079587   29080661      8       4  106342      0.94396      0.17259
OR2J2              6   29141311   29142351      8       4  106342     -0.85903      0.80484
OR14J1             6   29274467   29275432      4       2  106342    -0.044303      0.51767
OR5V1              6   29323007   29324054     11       6  106342     -0.23052      0.59116
OR12D3             6   29341200   29343068     18      10  106342     -0.25381      0.60018
OR12D2             6   29364416   29365448     19       6  106342      0.10729      0.45728
OR11A1             6   29393281   29424848    347      29  106342      0.78631      0.21584
OR10C1             6   29407716   29408754     26       9  106342       1.0105      0.15613
OR2H1              6   29424947   29432099     52      21  106342      0.54478      0.29295
MAS1L              6   29454543   29455679     12       8  106342       1.7859     0.037056
UBD                6   29523389   29527702     41      10  106342       2.5302       0.0057
OR2H2              6   29553818   29556745     24      14  106342     -0.26807      0.60568
GABBR1             6   29570005   29600962    236      33  106342       2.4103    0.0079703
MOG                6   29624758   29640149    165      32  106342       0.8195      0.20625
ZFP57              6   29640169   29644931     42      15  106342       1.0964      0.13646
HLA-F              6   29691117   29695073     34       9  106342      0.83484       0.2019
LOC554223          6   29759683   29765584    140      17  106342     0.048865      0.48051
HLA-G              6   29794756   29798899     84      10  106342      0.84736       0.1984
HLA-A              6   29910247   29913661     87      16  106342      0.45785      0.32353
ZNRD1              6   30029017   30032686     29       8  106342     0.088873      0.46459
PPP1R11            6   30034932   30038110     26      11  106342      0.40778      0.34172
RNF39              6   30038043   30043628     68      16  106342      0.71867      0.23617
TRIM31             6   30070674   30080867    138      40  106342      0.18289      0.42744
TRIM40             6   30103885   30116512    221      25  106342      0.16009      0.43641
TRIM10             6   30119722   30128711     99      17  106342      0.33596      0.36845
TRIM15             6   30130968   30140473    109      20  106342      0.49245       0.3112
TRIM26             6   30152232   30181271    289      28  106342       1.2228       0.1107
TRIM39             6   30294227   30311506    101      26  106342     0.046785      0.48134
TRIM39-RPP21       6   30297088   30314635    114      29  106342      0.11582       0.4539
RPP21              6   30312897   30314635     17       9  106342    -0.095547      0.53806
HLA-E              6   30457183   30461982     19      11  106342        2.229     0.012908
GNL1               6   30509154   30525371     72      38  106342        2.275     0.011453
PRR3               6   30524486   30532473     53      27  106342       1.8376     0.033061
ABCF1              6   30539170   30559309    116      36  106342       1.5655     0.058738
PPP1R10            6   30568177   30585084    100      21  106342     0.072536      0.47109
MRPS18B            6   30585275   30594174     58      22  106342     0.015826      0.49369
ATAT1              6   30594613   30614598    129      41  106342      0.32685      0.37189
C6orf136           6   30614816   30620987     35      18  106342       0.5818      0.28035
DHX16              6   30620896   30640830     56      26  106342       1.3702     0.085318
PPP1R18            6   30644166   30655672     33      13  106342      0.51199      0.30433
NRM                6   30655824   30659197     20      11  106342     -0.43994      0.67001
MDC1               6   30667584   30685458    154      24  106342      0.26884      0.39403
TUBB               6   30688012   30693199     30      11  106342      0.33989      0.36697
FLOT1              6   30695506   30710687    118      12  106342       0.5865      0.27877
IER3               6   30710976   30712327     11       7  106342      0.14366      0.44288
DDR1               6   30850694   30867933    112      33  106342      0.02987      0.48809
GTF2H4             6   30875957   30881883     34      10  106342      0.41458      0.33922
VARS2              6   30881982   30894236     93      16  106342       1.2741      0.10132
SFTA2              6   30899127   30899952     11       4  106342      0.36837       0.3563
DPCR1              6   30908777   30921998     66      28  106342       1.3161     0.094067
MUC21              6   30951485   30957675     40      14  106342       2.2058     0.013698
MUC22              6   30973729   31003179    480      50  106342       2.0376     0.020793
C6orf15            6   31079000   31080332     23       8  106342       1.2873      0.09899
PSORS1C1           6   31082608   31107869    404      40  106342       1.7172     0.042967
CDSN               6   31082865   31088252     97      14  106342      0.93609      0.17461
PSORS1C2           6   31105311   31107127     29      16  106342       2.3809    0.0086346
CCHCR1             6   31110216   31126015    211      36  106342       2.2904        0.011
TCF19              6   31126303   31134183     61      14  106342       2.0002     0.022741
POU5F1             6   31132114   31138451     72      16  106342       2.7222    0.0032426
HLA-C              6   31236526   31239913     98      17  106342       2.4646    0.0068579
HLA-B              6   31321649   31324989     98      27  106342       2.6929    0.0035414
MICA               6   31367561   31383090    263      38  106342       1.3223     0.093037
MICB               6   31462054   31478901    235      31  106342       2.1013     0.017808
MCCD1              6   31496739   31498008     25       9  106342       2.7167    0.0032969
DDX39B             6   31497996   31510252    120      36  106342       2.7663    0.0028348
ATP6V1G2           6   31512228   31514625     16      10  106342      0.59825      0.27484
NFKBIL1            6   31514628   31526606     91      30  106342      0.49685      0.30965
LTA                6   31539876   31542101     20      10  106342      0.24955      0.40147
TNF                6   31543344   31546113      9       5  106342       1.3605     0.086833
LTB                6   31548335   31550202      4       2  106342     -0.41939      0.66253
LST1               6   31553956   31556686     21      14  106342      -2.5553      0.99469
NCR3               6   31556660   31560762     35      19  106342       1.2247      0.11035
AIF1               6   31582969   31584798     10       5  106342     -0.42294      0.66383
PRRC2A             6   31588450   31605554    120      40  106342     -0.17644      0.57002
BAG6               6   31606805   31620953     87      36  106342      0.92399      0.17775
APOM               6   31620187   31625987     33      19  106342      0.46478      0.32104
C6orf47            6   31626075   31628549     14      10  106342      0.14807      0.44114
GPANK1             6   31629006   31634060     43      21  106342      0.89415      0.18562
CSNK2B             6   31632995   31637844     28      16  106342       0.5093      0.30527
LY6G5B             6   31638728   31640227     12       7  106342       1.1275      0.12976
LY6G5C             6   31644461   31648150     14       6  106342       1.1464      0.12581
ABHD16A            6   31654726   31671137     82      33  106342       1.3449     0.089327
LY6G6F             6   31674625   31678372     22      12  106342       1.4854     0.068723
LY6G6D             6   31683048   31685698     17       7  106342      0.86107       0.1946
LY6G6C             6   31686425   31689511     21      12  106342     0.084888      0.46618
C6orf25            6   31691121   31694487     16      11  106342     -0.14634      0.55817
DDAH2              6   31694817   31698039     16      10  106342       1.8765     0.030294
CLIC1              6   31698358   31705095     30      20  106342      0.40818      0.34157
MSH5               6   31707725   31730455    124      45  106342      0.81741      0.20685
SAPCD1             6   31730773   31732627     12       9  106342      0.61997      0.26764
VWA7               6   31733178   31745108     68      29  106342    -0.082629      0.53293
VARS               6   31745295   31763712     72      36  106342     -0.53507       0.7037
LSM2               6   31765169   31774761     52      28  106342   -0.0048615      0.50194
HSPA1L             6   31777396   31790093     63      35  106342      0.34582      0.36474
HSPA1A             6   31782952   31785719      6       3  106342     -0.41176      0.65974
HSPA1B             6   31789964   31798032     44      29  106342    -0.061871      0.52467
C6orf48            6   31802693   31807541     32      19  106342      -1.6216      0.94756
NEU1               6   31826829   31830709      9       6  106342     -0.18075      0.57172
SLC44A4            6   31830969   31846823    101      27  106342      0.52621      0.29937
EHMT2              6   31847536   31865464     92      44  106342      0.54371      0.29332
C2                 6   31865562   31913449    230      68  106342      0.71897      0.23608
ZBTB12             6   31867394   31869769      7       5  106342     -0.77414      0.78058
CFB                6   31913721   31919861     39      22  106342      -1.0422      0.85134
NELFE              6   31919864   31926864     33      18  106342      0.48776      0.31286
SKIV2L             6   31926581   31937532     63      29  106342       2.0219     0.021591
DXO                6   31937588   31940032     20      14  106342      0.61929      0.26786
STK19              6   31938952   31949223     46      24  106342       1.4863     0.068601
C4A                6   31949834   31970457      1       1  106342      -1.4247      0.92288
C4B                6   31982572   32003195      2       1  106342     -0.82152      0.79433
CYP21A2            6   32006093   32009447     24      13  106342     -0.93256      0.82448
TNXB               6   32008932   32077151    344      74  106342      0.67384      0.25021
ATF6B              6   32083045   32096017     57      34  106342       1.1399      0.12717
FKBPL              6   32096484   32098067      7       4  106342       2.2445       0.0124
PRRT1              6   32116140   32119720      6       4  106342       1.9185     0.027527
PPT2               6   32121229   32131458     46      26  106342      0.90702       0.1822
EGFL8              6   32132382   32136062     21      11  106342     -0.41016      0.65915
AGPAT1             6   32135983   32145888     35      18  106342       1.0567      0.14533
RNF5               6   32146162   32148570     14       5  106342     -0.42113      0.66317
AGER               6   32148745   32152099     23      14  106342    -0.098556      0.53925
PBX2               6   32152510   32157963     17      11  106342     -0.24056      0.59505
GPSM3              6   32158543   32163300     19      11  106342      0.28169      0.38909
NOTCH4             6   32162620   32191844    216      54  106342     -0.27401      0.60796
C6orf10            6   32260475   32339705    940      36  106342      0.81446      0.20769
BTNL2              6   32362513   32374900    334      14  106342     0.096916       0.4614
LOC101929163       6   32371234   32373967     59       6  106342      0.71519      0.23724
HLA-DRA            6   32407619   32412823     72      13  106342     -0.27122      0.60689
HLA-DRB5           6   32485151   32498006     30      10  106342     0.046025      0.48165
HLA-DRB1           6   32546546   32557613     59      14  106342      0.08751      0.46513
HLA-DQA1           6   32605169   32612152    162      17  106342   -0.0088801      0.50354
HLA-DQB1           6   32627241   32634466    174      22  106342     -0.32548      0.62759
HLA-DQA2           6   32709156   32714664     93      16  106342      -1.1052      0.86546
HLA-DQB2           6   32723837   32731330     81      12  106342     -0.17696      0.57023
HLA-DOB            6   32780540   32784825     46      14  106342     -0.93542      0.82522
TAP2               6   32789610   32806547    243      39  106342     -0.63205      0.73632
PSMB8              6   32808494   32812712     33      11  106342     -0.29914      0.61758
TAP1               6   32812986   32821748    123      20  106342     -0.63652      0.73778
PSMB9              6   32821927   32827628     45      14  106342      -1.4372      0.92467
HLA-DMB            6   32902406   32908847     71      17  106342      -1.0933      0.86287
HLA-DMA            6   32916391   32920900     34      15  106342      -1.3889      0.91756
BRD2               6   32936437   32949282    147      47  106342      0.13594      0.44593
HLA-DOA            6   32971959   32977389     68      25  106342       1.7691     0.038435
HLA-DPA1           6   33032346   33048555    294      19  106342      0.97965      0.16363
HLA-DPB1           6   33043703   33057473    302      23  106342     -0.53751      0.70454
COL11A2            6   33130469   33160245    183      45  106342       1.9446      0.02591
RXRB               6   33161362   33168630     28      14  106342       1.4583     0.072381
SLC39A7            6   33168603   33172214     18      12  106342       -1.071       0.8579
HSD17B8            6   33172414   33174608     16       9  106342      0.95493      0.16981
RING1              6   33176286   33180499     25      16  106342     -0.53573      0.70393
VPS52              6   33218049   33239723    130      32  106342       0.7339      0.23151
RPS18              6   33239852   33244281     25       7  106342      0.23227      0.40816
B3GALT4            6   33244917   33246602      5       3  106342      0.99728      0.15932
WDR46              6   33246682   33257304     70      32  106342      0.85811      0.19542
PFDN6              6   33257374   33258711      6       4  106342       1.4998     0.066829
RGL2               6   33259431   33267386     29      13  106342      0.24626      0.40274
TAPBP              6   33267471   33282164     71      25  106342      0.84681      0.19855
ZBTB22             6   33282182   33285719     10       6  106342      -0.2107      0.58344
DAXX               6   33286335   33290793     18      11  106342      0.29594      0.38364
KIFC1              6   33359301   33377701    105      37  106342     -0.54638       0.7076
PHF1               6   33378773   33384230     28      16  106342      0.59756      0.27507
CUTA               6   33384319   33386111      6       4  106342     -0.33531       0.6313
SYNGAP1            6   33387847   33421466    132      52  106342     -0.29452      0.61582
ZBTB9              6   33422356   33425321     13       9  106342     0.015258      0.49391
BAK1               6   33540323   33548072     48      21  106342      0.57124      0.28392
ITPR3              6   33587951   33664351    612      77  106342     -0.51915      0.69817
UQCC2              6   33664538   33679528    101      24  106342      0.51151       0.3045
IP6K3              6   33689415   33714762    232      49  106342       1.1284      0.12957
LEMD2              6   33738990   33756906    131      30  106342      0.68621      0.24629
MLN                6   33762449   33771793     69      22  106342      0.10962      0.45635
GRM4               6   33989623   34123399   1202     114  106342     -0.45139      0.67415
HMGA1              6   34204577   34214008     69      40  106342       1.2427      0.10699
C6orf1             6   34214157   34216904     15       9  106342       0.2754       0.3915
NUDT3              6   34254971   34360457    677      59  106342     0.031501      0.48743
RPS10-NUDT3        6   34254971   34393902    924      63  106342      0.14373      0.44286
RPS10              6   34385231   34393902     70      30  106342      0.21842      0.41355
PACSIN1            6   34433838   34503000    415      65  106342      0.15527       0.4383
SPDEF              6   34505579   34524110    124      32  106342     0.088727      0.46465
C6orf106           6   34555065   34664625    625      58  106342     -0.20408      0.58086
SNRPC              6   34724871   34741634    123      32  106342      0.37678      0.35317
UHRF1BP1           6   34759794   34845291    541      42  106342      0.10381      0.45866
TAF11              6   34845555   34855908     42      17  106342      -1.0403      0.85089
ANKS1A             6   34857038   35085802   1299     103  106342     -0.29234      0.61499
TCP11              6   35085848   35109187    137      29  106342     -0.58242      0.71986
SCUBE3             6   35181824   35220856    178      58  106342       0.9011      0.18377
ZNF76              6   35226691   35263762    226      56  106342      0.47923      0.31589
DEF6               6   35265595   35289548    133      40  106342      0.28705      0.38704
PPARD              6   35310335   35395968    524      61  106342    -0.090567      0.53608
FANCE              6   35420116   35434918     91      25  106342     -0.26541      0.60465
RPL10A             6   35436178   35438558     21      13  106342     -0.31701      0.62438
TEAD3              6   35441374   35464884    140      53  106342      0.65441      0.25642
TULP1              6   35465651   35480715     92      27  106342       2.3447    0.0095222
FKBP5              6   35541362   35696360    708      88  106342       1.4336     0.075846
ARMC12             6   35701567   35716690     73      29  106342       2.1887     0.014309
CLPSL2             6   35744343   35747329     14       8  106342       1.7784     0.037668
CLPSL1             6   35748831   35755841     60      19  106342       2.5518    0.0053584
CLPS               6   35762759   35765121     14       7  106342       1.8023     0.035751
LHFPL5             6   35773071   35791852    100      28  106342       1.7098     0.043652
SRPK1              6   35800811   35888957    407      44  106342      0.40775      0.34173
SLC26A8            6   35911291   35992413    436      81  106342       2.7583    0.0029048
MAPK14             6   35995412   36079013    400      50  106342       1.1763      0.11973
MAPK13             6   36098261   36112301     62      27  106342       1.5783     0.057248
BRPF3              6   36164408   36200567    142      48  106342       1.7408     0.040855
PNPLA1             6   36210945   36276372    415      99  106342       2.6279     0.004296
C6orf222           6   36283534   36304662    137      65  106342       2.1608     0.015355
ETV7               6   36321998   36355577    305      91  106342      0.62516      0.26593
PXT1               6   36358328   36410666    319      33  106342      0.42641      0.33491
KCTD20             6   36410544   36458918    256      35  106342       0.4261      0.33502
STK38              6   36461666   36515256    346      35  106342       0.1407      0.44405
SRSF3              6   36562090   36572244     71      19  106342      0.17448      0.43075
CDKN1A             6   36644237   36655116     69      24  106342      0.24467      0.40336
RAB44              6   36665628   36700960    270      45  106342        1.697     0.044847
CPNE5              6   36708549   36807220    763     114  106342      0.55786      0.28847
PPIL1              6   36822605   36842800    129      37  106342       1.3061     0.095758
C6orf89            6   36853640   36896740    305      37  106342    -0.031449      0.51254
PI16               6   36916039   36932613    116      32  106342      0.78052      0.21754
MTCH1              6   36935911   36954327    157      34  106342      0.43251      0.33269
FGD2               6   36973423   36996845    159      65  106342     -0.65569      0.74399
PIM1               6   37137922   37143204     24      16  106342      0.39047      0.34809
TMEM217            6   37179954   37225931    217      58  106342      0.53977      0.29468
TBC1D22B           6   37225528   37300746    486      38  106342      0.86165      0.19444
RNF8               6   37321748   37362514    206      66  106342    -0.099494      0.53963
CMTR1              6   37400907   37450637    223      53  106342     -0.10489      0.54177
CCDC167            6   37450696   37467700     96      32  106342       0.3261      0.37217
MDGA1              6   37600284   37665766    548      72  106342      0.96196      0.16804
ZFAND3             6   37787272   38161637   2057      61  106342      -0.2957      0.61627
BTBD9              6   38136227   38608202   2686     155  106342      0.22634      0.41047
GLO1               6   38643701   38670952    137      38  106342      -1.7327      0.95842
DNAH8              6   38683117   38998574   2126     109  106342      0.64876      0.25825
GLP1R              6   39016557   39056657    312      46  106342       1.8596     0.031473
SAYSD1             6   39071840   39082865     64      31  106342      0.77213      0.22002
KCNK5              6   39156747   39197251    311      53  106342      0.26847      0.39417
KCNK17             6   39266777   39282237     95      40  106342      0.57506      0.28262
KCNK16             6   39282474   39290330     72      18  106342     0.086091       0.4657
KIF6               6   39302876   39693181   2162     129  106342      0.67792      0.24891
DAAM2              6   39760159   39872653    763     104  106342       2.3322     0.009846
MOCS1              6   39872034   39902290    210      52  106342      0.50297      0.30749
LRFN2              6   40359373   40555126   1418     125  106342      0.29046      0.38573
UNC5CL             6   40994640   41006938     55      23  106342      0.74333      0.22864
TSPO2              6   41010237   41012076      9       6  106342    -0.031895      0.51272
APOBEC2            6   41020940   41032630     56      15  106342      0.67769      0.24899
OARD1              6   41034526   41040207     24       7  106342      0.76559      0.22196
NFYA               6   41040707   41070146    168      30  106342       1.1188      0.13161
TREML1             6   41116998   41122087     19       7  106342       1.4186     0.078013
TREM2              6   41126244   41130924     19      15  106342     -0.23923      0.59453
TREML2             6   41157552   41168925     82      24  106342      0.65908      0.25492
TREML4             6   41196062   41206120    125      22  106342       1.4089     0.079425
TREM1              6   41242999   41254457     98      24  106342      0.15921      0.43675
NCR2               6   41303528   41318625    138      29  106342      0.58744      0.27845
FOXP4              6   41514164   41570122    333      53  106342       1.4123     0.078934
MDFI               6   41606194   41621984    128      32  106342     -0.13404      0.55331
TFEB               6   41651716   41703997    315      55  106342      0.36879      0.35614
PGC                6   41704449   41715139     67      36  106342       0.3252      0.37252
FRS3               6   41737914   41747643     43      22  106342      0.84653      0.19863
PRICKLE4           6   41748500   41755110     42      17  106342       0.1177      0.45315
TOMM6              6   41755181   41757634     15       8  106342     -0.21724      0.58599
USP49              6   41757634   41863099    447      66  106342     -0.89921      0.81573
MED20              6   41873092   41888877     56      30  106342     -0.99004      0.83892
BYSL               6   41888965   41900784     60      33  106342      -1.1301      0.87077
CCND3              6   41902671   42016610    641     100  106342      -1.4885      0.93169
TAF8               6   42018251   42055093    245      62  106342    -0.092541      0.53687
C6orf132           6   42068857   42110715    274      67  106342      -1.1815       0.8813
GUCA1A             6   42123144   42147794    206      49  106342      0.36832      0.35632
GUCA1B             6   42151022   42162694     91      15  106342     -0.25709      0.60145
MRPS10             6   42174539   42185633     79      13  106342      -1.0492      0.85295
TRERF1             6   42192669   42419943   1119     132  106342      0.10084      0.45984
UBR2               6   42531748   42661243    475      66  106342      -1.4261      0.92308
PRPH2              6   42664333   42690692    141      23  106342      -1.4106      0.92082
TBCC               6   42712234   42713884     16       7  106342     -0.41184      0.65977
GLTSCR1L           6   42749790   42836296    427      59  106342       1.0298      0.15155
RPL7L1             6   42847354   42857627     56      20  106342      -1.1547      0.87589
C6orf226           6   42858003   42858554      2       1  106342    -0.082205      0.53276
PTCRA              6   42883545   42893583     56      19  106342     -0.67181      0.74915
CNPY3              6   42896860   42911666     65      26  106342      0.52289      0.30053
GNMT               6   42928500   42931618     16       7  106342     -0.37496      0.64615
PEX6               6   42931611   42946981     88      21  106342     -0.23329      0.59223
MEA1               6   42948082   42981947    161      37  106342     -0.54206      0.70611
PPP2R5D            6   42952218   42980083    128      30  106342     -0.62787      0.73496
KLHDC3             6   42981841   42989036     29      15  106342     -0.79036      0.78534
RRP36              6   42989385   42997337     30      12  106342      0.19626       0.4222
CUL7               6   43005355   43021683     68      30  106342     -0.10709      0.54264
MRPL2              6   43021767   43028259     30      12  106342     -0.59004      0.72242
KLC4               6   43027372   43042833     70      20  106342     -0.64599      0.74086
PTK7               6   43044006   43129458    409      87  106342      -0.7449      0.77183
SRF                6   43138920   43149244     33      16  106342      -1.3484      0.91123
CUL9               6   43149913   43192325    186      46  106342      0.24025      0.40507
DNPH1              6   43193367   43197211     17      10  106342     -0.25732      0.60153
TTBK1              6   43211222   43255997    236      57  106342       1.1221      0.13092
SLC22A7            6   43265737   43273276     25      15  106342       1.9504     0.025565
CRIP3              6   43273211   43277005     12       6  106342      0.03194      0.48726
ZNF318             6   43303808   43337181    135      53  106342       1.3588     0.087098
ABCC10             6   43395282   43418163    134      60  106342      0.88975       0.1868
DLK2               6   43418090   43423786     21       9  106342     -0.81704      0.79305
TJAP1              6   43445261   43474294    155      38  106342     -0.75407       0.7746
LRRC73             6   43474703   43478081     17       8  106342       -2.474      0.99332
YIPF3              6   43479565   43484728     28      14  106342     -0.91465      0.81981
POLR1C             6   43484777   43497114     51      21  106342     -0.37741      0.64707
XPO5               6   43490068   43543812    258      36  106342     -0.20471       0.5811
POLH               6   43543878   43588260    188      41  106342     -0.21409      0.58476
GTPBP2             6   43588218   43596977     32      14  106342    -0.081761      0.53258
MAD2L1BP           6   43597279   43608689     54      17  106342      0.22987       0.4091
RSPH9              6   43612767   43638935    166      32  106342      0.13441      0.44654
MRPS18A            6   43638934   43655549    113      37  106342     -0.59371      0.72365
VEGFA              6   43737946   43754224     94      36  106342      0.48542      0.31369
C6orf223           6   43968337   43973695     47      16  106342     -0.91767       0.8206
MRPL14             6   44081372   44095191     68      22  106342      -0.2649      0.60446
TMEM63B            6   44094599   44123256    155      33  106342      -1.0291      0.84828
CAPN11             6   44126548   44152139    173      47  106342     0.096495      0.46156
SLC29A1            6   44187242   44201888     58      36  106342    -0.071954      0.52868
HSP90AB1           6   44213903   44221625     54      26  106342      -1.3955      0.91857
SLC35B2            6   44221838   44225283     17      11  106342       -2.065      0.98054
NFKBIE             6   44225903   44233525     29      17  106342     -0.25567       0.6009
TMEM151B           6   44238480   44247182     41      15  106342     -0.67939      0.75155
TCTE1              6   44247248   44265458    128      27  106342      -2.3715      0.99114
AARS2              6   44266463   44281094     70      22  106342      -1.6242      0.94783
SPATS1             6   44310383   44344904    206      49  106342       1.2749      0.10118
CDC5L              6   44355251   44418161    292      45  106342       1.8542     0.031855
SUPT3H             6   44794467   45345788   2937      69  106342      0.39938      0.34481
RUNX2              6   45296054   45518819   1098     126  106342      -1.0116      0.84414
CLIC5              6   45866188   46048085   1137     130  106342     0.006833      0.49727
ENPP4              6   46097701   46114436     70      16  106342     -0.33821       0.6324
ENPP5              6   46126922   46138737     54      13  106342     -0.18742      0.57433
RCAN2              6   46188467   46459804   1351      99  106342      0.83587      0.20161
CYP39A1            6   46517317   46620567    495      50  106342      0.55139      0.29068
SLC25A27           6   46620652   46645927     99      39  106342       -0.679      0.75143
TDRD6              6   46655612   46672056     64      39  106342     -0.79756      0.78744
PLA2G7             6   46672053   46703430    126      48  106342     0.063367      0.47474
ANKRD66            6   46714654   46726955     59      29  106342     -0.35394      0.63831
MEP1A              6   46761094   46807519    245      49  106342       1.1007      0.13551
ADGRF5             6   46820242   46922681    641      87  106342      0.50163      0.30796
ADGRF1             6   46967116   47010082    246      78  106342      0.27875      0.39022
TNFRSF21           6   47199263   47277683    401      94  106342    -0.078657      0.53135
CD2AP              6   47445482   47594999    674      45  106342      0.10085      0.45984
ADGRF2             6   47624223   47665533    320      24  106342       -0.261      0.60296
ADGRF4             6   47666289   47689757    145      33  106342      0.55492      0.28948
OPN5               6   47749775   47794117    264      34  106342      0.33426      0.36909
PTCHD4             6   47845157   48036425   1238      97  106342       -1.022       0.8466
MUT                6   49398073   49431041    167      43  106342       2.3619    0.0090916
CENPQ              6   49431054   49460820    123      31  106342       2.1921     0.014187
GLYATL3            6   49467671   49495777    152      29  106342      0.44845      0.32691
C6orf141           6   49518113   49523166     28       8  106342     -0.39869      0.65494
RHAG               6   49572888   49604587    222      44  106342       1.4488     0.073691
CRISP2             6   49660071   49681911    146      29  106342     0.084466      0.46634
CRISP3             6   49695089   49712168     83      30  106342      0.62377      0.26639
PGK2               6   49753364   49755053      5       3  106342     -0.17671      0.57013
CRISP1             6   49801970   49844809    236      37  106342      0.28357      0.38837
DEFB133            6   49913814   49917157     22      12  106342       1.4619     0.071883
DEFB114            6   49928005   49931818     23       9  106342      0.42558      0.33521
DEFB113            6   49936390   49937338      7       5  106342    0.0091603      0.49635
DEFB110            6   49976851   49989694     53      22  106342       1.3794      0.08389
DEFB112            6   50011288   50016364     32      14  106342       1.5599     0.059387
TFAP2D             6   50681257   50740746    254      55  106342     -0.25181      0.59941
TFAP2B             6   50786439   50815326    154      48  106342      -0.3697       0.6442
PKHD1              6   51480145   51952423   2763     143  106342     0.048872      0.48051
IL17A              6   52051185   52055436     21      12  106342      0.25991      0.39747
IL17F              6   52101484   52109298     43      18  106342     -0.60414      0.72713
MCM3               6   52128812   52149679    128      36  106342     -0.23893      0.59442
PAQR8              6   52226926   52272575    276      59  106342       1.1952        0.116
EFHC1              6   52284994   52360583    362      53  106342       2.4405    0.0073327
TRAM2              6   52362200   52441862    547      61  106342       1.2961     0.097476
TMEM14A            6   52535884   52551386     90      19  106342       1.0517      0.14646
GSTA2              6   52614885   52628361     79      20  106342      -0.9197      0.82114
GSTA1              6   52656178   52668664     63      22  106342     -0.31794      0.62473
GSTA5              6   52696540   52710893     90      29  106342    -0.060662      0.52419
GSTA3              6   52761437   52774496     70      26  106342     -0.67745      0.75094
GSTA4              6   52842746   52860178    119      23  106342     -0.07146      0.52848
ICK                6   52866097   52926676    203      63  106342      0.29756      0.38302
FBXO9              6   52922586   52965671    120      38  106342      0.30159      0.38148
GCM1               6   52991759   53013624    109      29  106342       1.0552      0.14567
ELOVL5             6   53132196   53213977    389      38  106342     -0.63751       0.7381
GCLC               6   53362139   53409927    305      37  106342     -0.44423      0.67156
KLHL31             6   53512699   53530506    122      27  106342      0.40046      0.34441
LRRC1              6   53659295   53789490    611      57  106342       1.5037     0.066324
MLIP               6   53883714   54131078   1135      75  106342     -0.59584      0.72436
TINAG              6   54173203   54254950    510      56  106342       2.1679     0.015083
FAM83B             6   54711569   54809897    652      54  106342     -0.93497       0.8251
HCRTR2             6   55039071   55147538    660      59  106342      0.90515      0.18269
GFRAL              6   55192267   55267291    749      42  106342       0.9685       0.1664
HMGCLL1            6   55299171   55444012    904      58  106342       1.3839     0.083194
BMP5               6   55618451   55740388    592      82  106342      0.52902       0.2984
COL21A1            6   55921388   56112544   1162      41  106342      -0.7155      0.76285
DST                6   56322785   56819426   2098      91  106342       0.7139      0.23764
BEND6              6   56819773   56892450    308      36  106342    -0.027788      0.51108
KIAA1586           6   56911343   56920023     22      15  106342      -1.8842      0.97023
ZNF451             6   56954808   57035103    212      45  106342    -0.027258      0.51087
BAG2               6   57037104   57050013     33      16  106342     -0.10357      0.54124
RAB23              6   57051790   57087112    110      49  106342      0.34419      0.36535
MTRNR2L9           6   62284008   62284534      8       3  106342     -0.22223      0.58793
KHDRBS2            6   62389865   62996100   2737      89  106342     -0.36758      0.64341
LGSN               6   63985856   64029882    186      23  106342     -0.10487      0.54176
PTP4A1             6   64281917   64293493     38      19  106342      0.05182      0.47934
PHF3               6   64345707   64424407    290      62  106342     0.062589      0.47505
