GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
PPM1J              1  113252616  113257950     29      19  121312     -0.61666      0.73127
FAM19A3            1  113261619  113269857     39      19  121312       1.4369     0.075376
SLC16A1            1  113454469  113498975    183      64  121312     -0.96665      0.83314
LRIG2              1  113615792  113667824    230      56  121312     -0.12016      0.54782
MAGI3              1  113933087  114228545   1099      89  121312      -1.9412      0.97389
PHTF1              1  114239824  114302165    232      54  121312      -1.7222      0.95748
RSBN1              1  114304454  114355070    157      55  121312      -1.6955      0.95501
PTPN22             1  114356433  114414375    208      54  121312      -1.2015      0.88522
BCL2L15            1  114419436  114430230     68      36  121312       -1.187      0.88239
AP4B1              1  114437370  114447741     37      20  121312      -1.1042      0.86525
DCLRE1B            1  114447915  114456708     29      16  121312      0.22247      0.41198
HIPK1              1  114471819  114520491    155      57  121312       2.4931    0.0063316
OLFML3             1  114522030  114524875     11       8  121312       2.3395    0.0096558
SYT6               1  114631914  114696472    423     100  121312      0.47428      0.31765
TRIM33             1  114935399  115053781    602      50  121312     -0.42589      0.66491
BCAS2              1  115110178  115124265     64      32  121312      0.38238      0.35109
DENND2C            1  115127155  115212732    404      58  121312       0.6488      0.25823
AMPD1              1  115215719  115238239    122      46  121312      0.34346      0.36563
NRAS               1  115247085  115259515     37      17  121312      0.97631      0.16446
CSDE1              1  115259534  115300671    189      56  121312      0.37088      0.35536
SIKE1              1  115312100  115323308     35      24  121312     0.041738      0.48335
SYCP1              1  115397455  115537991    591      56  121312     -0.66596      0.74728
TSHB               1  115572445  115576930     36       9  121312      0.11354       0.4548
TSPAN2             1  115590632  115632121    247      49  121312    -0.091522      0.53646
NGF                1  115828537  115880857    301      63  121312      -2.5387      0.99444
VANGL1             1  116184574  116240845    329      68  121312       1.4591     0.072267
CASQ2              1  116242624  116311426    501      48  121312       0.4449       0.3282
NHLH2              1  116378998  116383747     14       9  121312       1.4765     0.069902
SLC22A15           1  116519119  116612675    431      73  121312       2.7411    0.0030618
MAB21L3            1  116654376  116677861    136      36  121312       2.9513    0.0015823
ATP1A1             1  116914802  116948069    127      31  121312     -0.75965      0.77627
CD58               1  117057156  117113715    188      59  121312      0.50523       0.3067
IGSF3              1  117117020  117210377    312      91  121312       2.3562     0.009232
C1orf137           1  117236734  117249225     51      22  121312      0.79721      0.21266
CD2                1  117297057  117311851     76      30  121312      0.33811      0.36764
PTGFRN             1  117452689  117532972    411      65  121312     -0.83728      0.79878
CD101              1  117544372  117579173    188      62  121312      -1.0557      0.85444
TTF2               1  117602910  117645492    210      67  121312      -1.4179      0.92188
TRIM45             1  117653677  117664411     73      25  121312     0.072617      0.47106
VTCN1              1  117686209  117753582    397      75  121312      -2.6118       0.9955
MAN1A2             1  117910085  118068320    723      53  121312     -0.13909      0.55531
FAM46C             1  118148604  118171011    129      27  121312      -1.8664      0.96901
GDAP2              1  118406107  118472302    307      33  121312       -1.279      0.89955
WDR3               1  118472372  118503049    129      25  121312      -1.3211      0.90677
SPAG17             1  118496288  118727848    889      71  121312      0.48762      0.31291
TBX15              1  119425666  119532179    508      62  121312     -0.33874       0.6326
WARS2              1  119573839  119683404    511      59  121312      0.42733      0.33457
HAO2               1  119911399  119936753    152      29  121312      0.32602       0.3722
HSD3B2             1  119957554  119965662     51      19  121312      -3.2552      0.99943
HSD3B1             1  120049826  120057681     55      16  121312      0.12601      0.44986
ZNF697             1  120162000  120190813    152      48  121312      0.86602      0.19324
PHGDH              1  120254419  120286849    153      52  121312      0.35832      0.36005
HMGCS2             1  120290619  120311555     99      33  121312       0.7828      0.21687
REG4               1  120336641  120354203    136      41  121312       1.3859     0.082894
NBPF7              1  120377388  120387503     59      25  121312       1.4628     0.071755
ADAM30             1  120436156  120439147     12       6  121312    -0.025733      0.51026
NOTCH2             1  120454176  120639880    319      47  121312    -0.087232      0.53476
FAM72B             1  120838959  120855681      3       2  121312      0.52552      0.29961
LOC100996318       1  120924756  120926189      1       1  121312       2.0907     0.018279
FCGR1B             1  120926128  120935944      4       2  121312       1.4074     0.079651
FAM72D             1  143896452  143913143      1       1  121312     -0.30563      0.62006
SRGAP2B            1  143915897  144094426     15      11  121312       1.7481     0.040222
NBPF9              1  144811743  144830407      7       5  121312       1.3268     0.092295
PDE4DIP            1  144851424  145076186     75      34  121312       2.2187     0.013254
NOTCH2NL           1  145176379  145286270      7       5  121312      0.14906      0.44075
NBPF10             1  145293371  145368684     11       8  121312      0.25301      0.40013
HFE2               1  145413191  145417545      8       5  121312      0.39489      0.34646
TXNIP              1  145438438  145442635     19      12  121312     -0.73881      0.76999
POLR3GL            1  145456236  145476081     37      14  121312      0.43051      0.33341
ANKRD34A           1  145470508  145475647      9       6  121312       1.2502      0.10561
LIX1L              1  145477059  145501670     45      14  121312      0.52869      0.29851
RBM8A              1  145507557  145513536     16       9  121312     -0.49851      0.69094
PEX11B             1  145516165  145523732     28      11  121312       1.0214      0.15354
ITGA10             1  145524709  145543868     37      15  121312       1.0008      0.15847
ANKRD35            1  145549209  145568526     97      29  121312      -1.4658      0.92865
PIAS3              1  145575257  145586546     16       9  121312      -1.3494      0.91139
NUDT17             1  145586491  145589435      7       4  121312    -0.046921      0.51871
POLR3C             1  145592605  145610972     32      11  121312       1.3371     0.090595
RNF115             1  145610990  145689005    130      15  121312     0.072531      0.47109
CD160              1  145695798  145715639     39      11  121312      -0.6725      0.74937
PDZK1              1  145727662  145764207     66      44  121312     0.039697      0.48417
GPR89A             1  145764595  145827103     17      13  121312     -0.30909      0.62137
PRKAB2             1  146626685  146644168     99      25  121312     -0.96738      0.83332
FMO5               1  146655884  146697390    293      25  121312      -0.4154      0.66108
CHD1L              1  146714291  146767447    341      42  121312     -0.57589      0.71765
BCL9               1  147013222  147098022    390      84  121312     -0.26443      0.60427
ACP6               1  147119168  147142634    126      31  121312       1.4388     0.075109
GJA5               1  147228332  147253165    158      31  121312      0.79763      0.21254
GJA8               1  147374946  147381396     41      13  121312       1.2862     0.099184
GPR89B             1  147400506  147465753     39      19  121312       1.1257      0.13014
NBPF14             1  148003031  148025865      4       2  121312      0.84072      0.20025
NBPF20             1  148250249  148347262     12       9  121312       1.0088      0.15653
NBPF15             1  148555986  148596267      7       3  121312       1.3983     0.081018
LOC645262          1  149305909  149314610      1       1  121312      0.11868      0.45277
LOC100996713       1  149369801  149380524      3       2  121312      -2.0905      0.98171
LOC199882          1  149694415  149701346      2       1  121312      0.52816      0.29869
FCGR1A             1  149754232  149764074     10       6  121312     -0.51964      0.69834
HIST2H2BF          1  149754245  149783965     52      22  121312     0.075144      0.47005
LOC101927767       1  149764079  149765403      6       3  121312      0.35836      0.36004
HIST2H2BE          1  149856010  149858232      6       3  121312     -0.84361      0.80056
HIST2H2AC          1  149858525  149858961      3       2  121312       -1.279      0.89955
HIST2H2AB          1  149859019  149859466      2       1  121312      0.26035       0.3973
BOLA1              1  149871110  149872348      5       3  121312     -0.38345      0.64931
SV2A               1  149874870  149889434     50      22  121312      -1.7993      0.96402
SF3B4              1  149895209  149901449     22       5  121312     -0.30628      0.62031
MTMR11             1  149900543  149908791     32      12  121312     -0.58553       0.7209
OTUD7B             1  149912229  149982686    281      40  121312      -1.6093      0.94622
VPS45              1  150039350  150117505    452      31  121312       1.2284      0.10964
PLEKHO1            1  150122170  150131825     68      27  121312       1.1286      0.12952
ANP32E             1  150190717  150208504     62      25  121312    -0.084283      0.53358
CA14               1  150229554  150237478     32      22  121312      0.31487      0.37643
APH1A              1  150237799  150241609      8       5  121312     -0.14367      0.55712
C1orf54            1  150244687  150253335     28      14  121312     -0.60914      0.72878
CIART              1  150254930  150259505     17       8  121312    -0.012636      0.50504
MRPS21             1  150266262  150281414    105      25  121312     0.052156       0.4792
PRPF3              1  150293928  150325704    191      43  121312     -0.75182      0.77392
RPRD2              1  150336624  150449042    651      43  121312   -0.0076256      0.50304
TARS2              1  150459840  150480085     94      21  121312      0.29759      0.38301
ECM1               1  150480487  150486265     30      16  121312     -0.21233      0.58408
ADAMTSL4           1  150521846  150533413     66      33  121312      0.18216      0.42773
MCL1               1  150547027  150552214     21      13  121312      0.84883      0.19799
ENSA               1  150594599  150602098     36      18  121312       2.1488     0.015824
GOLPH3L            1  150618701  150669672    233      30  121312      0.72739      0.23349
HORMAD1            1  150670535  150693372    117      20  121312      0.85704      0.19571
CTSS               1  150702672  150738433    125      28  121312      0.21894      0.41335
CTSK               1  150768684  150780917     34      21  121312       1.1222       0.1309
ARNT               1  150782181  150849244    215      51  121312      0.69594      0.24323
SETDB1             1  150898815  150937389    168      53  121312       1.5356     0.062322
CERS2              1  150937649  150947479     43      16  121312     -0.02049      0.50817
ANXA9              1  150954499  150968114     62      23  121312       2.0244     0.021466
FAM63A             1  150969213  150980854     57      27  121312      0.15354      0.43899
PRUNE              1  150980867  151008189    179      43  121312     -0.12406      0.54937
BNIPL              1  151009029  151020076     71      31  121312     -0.68216      0.75243
C1orf56            1  151020259  151023896      7       2  121312      0.42731      0.33458
CDC42SE1           1  151023447  151032125     37      22  121312      0.47674      0.31677
MLLT11             1  151032151  151040973     32      12  121312     -0.15167      0.56028
GABPB2             1  151042784  151091007    252      42  121312     -0.63821      0.73833
SEMA6C             1  151104161  151119146     94      29  121312     -0.06822      0.52719
TNFAIP8L2          1  151129095  151132731     17      12  121312      -1.1452      0.87393
TNFAIP8L2-SCNM1    1  151129105  151142773     59      19  121312      0.23209      0.40823
LYSMD1             1  151132224  151138424     26      10  121312       0.7829      0.21684
SCNM1              1  151138482  151142773     17       7  121312      0.22236      0.41202
TMOD4              1  151142463  151148547     27      15  121312      0.57682      0.28203
VPS72              1  151148776  151162689     43      18  121312     -0.19412      0.57696
PIP5K1A            1  151171021  151222007    243      47  121312     -0.54697       0.7078
PSMD4              1  151227176  151239955     42      16  121312     -0.45807      0.67655
ZNF687             1  151254094  151264381     29      14  121312      -1.6345      0.94893
PI4KB              1  151264273  151300191    139      45  121312      -2.4415      0.99269
RFX5               1  151313116  151319785     19      11  121312      -2.3206      0.98985
SELENBP1           1  151336778  151345210     39      24  121312      -0.3738      0.64572
PSMB4              1  151372041  151374412      5       3  121312      0.25767      0.39833
POGZ               1  151375200  151445753    243      38  121312      0.56677      0.28544
CGN                1  151483331  151511168    108      42  121312      -1.9085      0.97184
TUFT1              1  151512781  151556059    186      49  121312     -0.35905      0.64022
SNX27              1  151584454  151671559    306      50  121312      -1.1941      0.88378
CELF3              1  151672534  151689290     71      22  121312     -0.70519      0.75965
RIIAD1             1  151694013  151702082     38      16  121312      0.25966      0.39756
MRPL9              1  151732119  151736040     23       9  121312      0.28546      0.38765
OAZ3               1  151735445  151743806     31      11  121312       1.9608     0.024954
TDRKH              1  151742741  151763052     97      15  121312      0.59241      0.27679
LINGO4             1  151772765  151777882     21      10  121312      -0.5727      0.71658
RORC               1  151778547  151804348    123      42  121312     -0.25239      0.59963
C2CD4D             1  151810339  151813033     10       6  121312       1.2112      0.11291
THEM5              1  151818220  151826173     42      17  121312     -0.26699      0.60526
THEM4              1  151843342  151882361    194      36  121312     -0.15658      0.56221
S100A10            1  151955386  151966714     37      16  121312     -0.37189      0.64501
S100A11            1  152004982  152009511     10       4  121312     -0.15582      0.56191
LOC100131107       1  152052033  152053058      3       2  121312     0.024303      0.49031
TCHHL1             1  152056620  152061540      8       6  121312      0.27582      0.39134
TCHH               1  152078793  152087930     36      25  121312       1.1143      0.13258
RPTN               1  152126071  152131704     18      11  121312     -0.68099      0.75206
HRNR               1  152184552  152196672     88      24  121312     -0.14975      0.55952
FLG                1  152274651  152297679    190      41  121312      0.34901      0.36354
FLG2               1  152321213  152332482     65      23  121312        1.274      0.10133
CRNN               1  152381719  152386750     26      11  121312       1.8558     0.031744
LCE5A              1  152483320  152484653     11       7  121312      0.30696      0.37944
CRCT1              1  152486978  152488481     13       6  121312    -0.045942      0.51832
LCE3E              1  152538175  152539229      7       5  121312     -0.10415      0.54148
LCE3D              1  152551860  152552980      6       4  121312      0.42856      0.33412
LCE3C              1  152573138  152573562      1       1  121312     -0.81106      0.79133
LCE3B              1  152586287  152586574      1       1  121312      0.41465       0.3392
LCE3A              1  152595310  152595579      1       1  121312        0.714      0.23761
LCE2D              1  152635887  152637135      9       6  121312       -1.356      0.91246
LCE2C              1  152647791  152649050      9       4  121312     -0.48787      0.68718
LCE2B              1  152658599  152659877     15       7  121312      0.13505      0.44629
LCE2A              1  152670840  152671918      7       4  121312      -2.0417      0.97941
LCE4A              1  152681523  152681910      5       3  121312     -0.51523       0.6968
C1orf68            1  152691998  152692905      8       2  121312     -0.86771      0.80722
KPRP               1  152730506  152734529     18       9  121312     -0.57225      0.71642
LCE1F              1  152748848  152749445      3       2  121312      -1.1189       0.8684
LCE1E              1  152758753  152760902     18       8  121312     0.029833       0.4881
LCE1D              1  152769227  152770657      8       4  121312       1.0141      0.15527
LCE1C              1  152777311  152779107     20       6  121312     -0.96917      0.83377
LCE1B              1  152784447  152785585      5       3  121312      0.53581      0.29604
LCE1A              1  152799949  152800573      5       3  121312      0.69408      0.24382
LCE6A              1  152815330  152816459      6       3  121312        -1.05      0.85314
SMCP               1  152850798  152857523     43      10  121312      -1.9985      0.97717
IVL                1  152881039  152884362     24       5  121312      0.65878      0.25502
SPRR4              1  152943128  152945069      7       3  121312      -1.5326      0.93731
SPRR1A             1  152956564  152958290      8       2  121312     -0.78366      0.78338
SPRR3              1  152974223  152976332     26       3  121312       -1.497       0.9328
SPRR1B             1  153003679  153005376     17       3  121312     -0.65321      0.74319
SPRR2D             1  153012201  153013594      9       4  121312     -0.84605      0.80124
SPRR2A             1  153028596  153029988      2       1  121312      -1.2248      0.88968
SPRR2B             1  153042717  153044084      4       2  121312      -1.7206      0.95733
SPRR2E             1  153065611  153067001      9       4  121312      0.23027      0.40894
SPRR2F             1  153084612  153085989      8       4  121312       1.0828      0.13945
SPRR2G             1  153122058  153123427      7       2  121312      0.81414      0.20778
LELP1              1  153175906  153177601      4       2  121312     0.084283      0.46642
PRR9               1  153190060  153191793      9       4  121312     -0.64706       0.7412
LOR                1  153232179  153234600     16       8  121312     -0.14623      0.55813
PGLYRP3            1  153270338  153283194     89      29  121312       1.7971     0.036158
PGLYRP4            1  153302596  153321039    145      22  121312      0.65591      0.25594
S100A9             1  153330330  153333503     12       9  121312      0.59645      0.27544
S100A12            1  153346184  153348075      4       2  121312     -0.55004      0.70885
S100A8             1  153362508  153395054    177      29  121312      -1.5021      0.93347
S100A7A            1  153389000  153395701     45      17  121312     -0.27847      0.60967
S100A7L2           1  153409471  153412503     22      11  121312    -0.037066      0.51478
S100A7             1  153430220  153436559     31      16  121312      0.33926      0.36721
S100A6             1  153507076  153508717      8       5  121312       1.7973     0.036142
S100A5             1  153509623  153515772     31      15  121312       1.6194      0.05268
S100A4             1  153516095  153518282     11       6  121312      0.95145      0.17069
S100A3             1  153519805  153521734     22       3  121312      0.58267      0.28006
S100A2             1  153533584  153538306     19      10  121312      0.52883      0.29846
S100A16            1  153579362  153585514     26      12  121312     -0.35301      0.63796
S100A14            1  153586731  153588808      8       2  121312      0.14516      0.44229
S100A13            1  153591275  153606582     69      24  121312      -0.1642      0.56521
S100A1             1  153600873  153604513     12       6  121312      0.66613      0.25266
CHTOP              1  153606458  153618782     58      16  121312      0.73336      0.23167
SNAPIN             1  153631130  153634328     10       6  121312      0.42412      0.33574
ILF2               1  153634264  153643504     32      13  121312    -0.090498      0.53605
NPR1               1  153651093  153666468     47      25  121312     -0.71513      0.76273
INTS3              1  153700526  153746555    162      49  121312     -0.14763      0.55868
SLC27A3            1  153746830  153752633     33      24  121312       0.1845      0.42681
GATAD2B            1  153777201  153895451    492      61  121312       -0.441      0.67039
DENND4B            1  153901977  153919162     41      13  121312      0.19784      0.42159
CRTC2              1  153920148  153931132     37      21  121312      0.76663      0.22165
SLC39A1            1  153931575  153940660     37      22  121312      0.49134      0.31159
CREB3L4            1  153940315  153946840     27      13  121312      0.56558      0.28584
JTB                1  153946745  153951096      4       2  121312    -0.036062      0.51438
RAB13              1  153954093  153958853     10       7  121312     -0.99344      0.83975
RPS27              1  153963239  153964631      7       5  121312      0.56448      0.28621
NUP210L            1  153965166  154127592    504      55  121312      0.10408      0.45855
TPM3               1  154127780  154164611    109      34  121312      0.49885      0.30894
C1orf189           1  154171561  154178841     26      15  121312     -0.56932      0.71543
C1orf43            1  154179183  154193273     64      26  121312      -0.9862      0.83798
UBAP2L             1  154192427  154243986    203      55  121312     -0.12464       0.5496
HAX1               1  154245039  154248351     11       7  121312       1.6095     0.053754
AQP10              1  154293592  154297801     23      11  121312      0.89892      0.18435
ATP8B2             1  154298036  154323780    105      29  121312     -0.44425      0.67157
IL6R               1  154377669  154441926    327      49  121312       -1.027      0.84779
SHE                1  154442118  154474786    114      42  121312     0.024666      0.49016
TDRD10             1  154474695  154520624    272      26  121312     -0.91564      0.82007
UBE2Q1             1  154521051  154531138     35      15  121312     -0.34854      0.63628
CHRNB2             1  154540257  154552354     54      32  121312      -1.1026       0.8649
ADAR               1  154554533  154600456    175      35  121312      -1.3553      0.91234
KCNN3              1  154669938  154842754    886     172  121312       1.4884     0.068318
PMVK               1  154897208  154909484     58      21  121312       1.6223     0.052367
PBXIP1             1  154916553  154928624     47      32  121312      0.41531      0.33896
PYGO2              1  154929502  154934258     14      10  121312         1.45     0.073522
LOC101928120       1  154934036  154935101      2       1  121312      0.68576      0.24643
SHC1               1  154934774  154946959     35      16  121312    -0.074192      0.52957
CKS1B              1  154947118  154951725      9       6  121312       2.0706     0.019199
FLAD1              1  154955770  154965587     34      13  121312    -0.012636      0.50504
LENEP              1  154966062  154966791      2       1  121312      0.25417      0.39968
ZBTB7B             1  154975106  154991001     53      29  121312       1.7488      0.04016
DCST2              1  154991003  155006257     63      30  121312       1.4229     0.077376
DCST1              1  155006256  155023406     68      31  121312       2.3526    0.0093219
ADAM15             1  155023748  155035252     51      26  121312        1.275      0.10116
EFNA4              1  155036213  155042029     13       8  121312      -0.5251      0.70024
EFNA3              1  155051348  155060014     32      18  121312     -0.10058      0.54006
EFNA1              1  155100349  155107386     29      17  121312       1.0432      0.14843
SLC50A1            1  155107817  155111334     12       9  121312    -0.090034      0.53587
KRTCAP2            1  155141884  155151331     34      16  121312       2.5363    0.0056021
TRIM46             1  155145702  155157447     46      30  121312       3.0027    0.0013379
MUC1               1  155158300  155162768      7       5  121312         1.18        0.119
THBS3              1  155165379  155177772     42      22  121312       2.7897    0.0026381
MTX1               1  155178490  155183625     18      11  121312       3.0953     0.000983
GBA                1  155204239  155214653     39      15  121312       1.4713     0.070609
FAM189B            1  155216996  155225274     36       8  121312       1.9996     0.022773
SCAMP3             1  155225770  155232176     19       9  121312       1.6193     0.052689
CLK2               1  155232659  155243305     27      13  121312       1.6369     0.050828
HCN3               1  155247218  155259639     55      19  121312       1.9044     0.028426
PKLR               1  155259084  155278531     61      20  121312       2.2486     0.012268
FDPS               1  155278539  155290457     35      15  121312       1.2176      0.11169
RUSC1-AS1          1  155290251  155293938      8       5  121312      -2.5094      0.99395
RUSC1              1  155290640  155300909     29      19  121312     -0.99688      0.84059
ASH1L              1  155305052  155532324    668     122  121312       1.5262     0.063477
MSTO1              1  155579961  155584758      6       4  121312    -0.071672      0.52857
YY1AP1             1  155629233  155658823     93      50  121312      0.14078      0.44402
DAP3               1  155657693  155708801    158      56  121312      0.72443       0.2344
GON4L              1  155719450  155829185    379      51  121312      0.72655      0.23375
SYT11              1  155829260  155854990     84      34  121312      0.17424      0.43084
RIT1               1  155867599  155881193     47      17  121312       1.3754     0.084498
KIAA0907           1  155882834  155904209     64      25  121312      0.76125      0.22325
RXFP4              1  155911480  155912625      4       2  121312      0.48011      0.31558
ARHGEF2            1  155916431  155953396    119      37  121312      0.88371      0.18843
SSR2               1  155978839  155990758     38      18  121312       1.3622     0.086571
UBQLN4             1  156002945  156023613     65      31  121312      0.94004       0.1736
LAMTOR2            1  156024517  156028301     12       7  121312       1.6149     0.053167
RAB25              1  156030966  156040295     30      23  121312       1.2444      0.10668
MEX3A              1  156041804  156051789     26      14  121312      0.79793      0.21246
LMNA               1  156052369  156109880    261      52  121312      0.29331      0.38464
SEMA4A             1  156117145  156147542    120      44  121312        1.496     0.067326
SLC25A44           1  156163728  156182587     76      27  121312       2.0804     0.018743
PMF1               1  156182779  156209868    155      37  121312       1.1247      0.13036
PMF1-BGLAP         1  156182779  156213123    167      42  121312       1.1915      0.11674
BGLAP              1  156211951  156213123      3       2  121312     -0.13937      0.55542
PAQR6              1  156213112  156217908     18      11  121312      0.58728      0.27851
SMG5               1  156219015  156252676    162      33  121312      0.97415      0.16499
TMEM79             1  156252704  156262234     41      17  121312       0.1698      0.43258
GLMP               1  156262478  156265480     14       7  121312      0.15436      0.43866
VHLL               1  156268415  156269428      5       3  121312      0.64442      0.25965
CCT3               1  156278752  156308206    132      25  121312       1.3648     0.086161
TSACC              1  156307105  156316786     31      15  121312       1.5241     0.063745
RHBG               1  156338980  156355013     99      29  121312     -0.41552      0.66112
C1orf61            1  156374048  156426441    185      86  121312     -0.93927       0.8262
MEF2D              1  156433513  156470634    176      46  121312      0.82904      0.20354
IQGAP3             1  156495197  156542396    211      48  121312      0.40428        0.343
TTC24              1  156549519  156556562     37      12  121312       1.8555     0.031762
APOA1BP            1  156561554  156564091     19       3  121312       2.0636      0.01953
GPATCH4            1  156564100  156571288     60      10  121312       1.9425     0.026036
HAPLN2             1  156589085  156595517     18       9  121312     -0.71786      0.76358
BCAN               1  156611740  156629324     92      40  121312       1.5573     0.059699
NES                1  156638555  156647189     44      16  121312       1.0465      0.14767
CRABP2             1  156669398  156675608     33      19  121312      -1.2131      0.88745
ISG20L2            1  156691687  156698577     25      15  121312       0.9788      0.16384
RRNAD1             1  156698263  156706752     37      20  121312       1.3339     0.091113
MRPL24             1  156707094  156710923     16      10  121312       1.4797     0.069472
HDGF               1  156711899  156722240     32      16  121312      0.67017      0.25138
PRCC               1  156737274  156770609    154      35  121312       0.9673       0.1667
SH2D2A             1  156776035  156786640     46      23  121312     -0.17182      0.56821
NTRK1              1  156785542  156851642    325      91  121312     -0.58673      0.72131
INSRR              1  156810665  156828712     60      36  121312      0.19129      0.42415
PEAR1              1  156863496  156886226    127      28  121312       1.3072     0.095571
LRRC71             1  156890400  156902881     60      17  121312       1.1957      0.11591
ARHGEF11           1  156904632  157015512    456      49  121312       1.2431      0.10691
ETV3L              1  157061835  157069600     64      25  121312       1.6354     0.050987
ETV3               1  157094459  157108383     44      30  121312     0.055342      0.47793
FCRL5              1  157483167  157522310    263      32  121312     -0.53453      0.70351
FCRL4              1  157543539  157567870    130      29  121312     -0.48927      0.68767
FCRL3              1  157646271  157670775    104      34  121312     -0.40347       0.6567
FCRL2              1  157715523  157747119    266      29  121312      -1.2903      0.90152
FCRL1              1  157764193  157789940    158      30  121312     -0.35784      0.63977
CD5L               1  157796861  157811634     55      19  121312        1.323     0.092911
KIRREL             1  157963063  158065846    598     115  121312      0.76846      0.22111
CD1D               1  158147828  158156217     31      10  121312     -0.52617      0.70061
CD1A               1  158218119  158228059     68      27  121312      -0.1233      0.54907
CD1C               1  158259563  158264564     27      12  121312     -0.61142      0.72954
CD1B               1  158297740  158301321     33      21  121312      -2.3364      0.99027
CD1E               1  158323486  158327343     16      12  121312      0.11171      0.45553
OR10T2             1  158368312  158369256     11       5  121312   -0.0053853      0.50215
OR10K2             1  158389718  158390656      6       3  121312       2.5935    0.0047496
OR10K1             1  158435352  158436293      6       2  121312       1.6658     0.047876
OR10R2             1  158449668  158450675     13       8  121312       1.4972     0.067173
OR6Y1              1  158516918  158517895     10       6  121312      0.30949      0.37847
OR6P1              1  158532441  158533394     13       8  121312        1.211      0.11296
OR10X1             1  158548709  158549689     11       4  121312      0.78047      0.21756
OR10Z1             1  158576229  158577170      7       5  121312     -0.36851      0.64375
SPTA1              1  158580496  158656506    458      62  121312      0.78584      0.21598
OR6K2              1  158669468  158670442      5       3  121312      -0.6803      0.75184
OR6K3              1  158686958  158687905      9       5  121312     0.063869      0.47454
OR6K6              1  158724606  158725637     22       4  121312      0.16914      0.43284
OR6N1              1  158735534  158736472     10       4  121312    -0.028654      0.51143
OR6N2              1  158746472  158747425      4       2  121312      0.60461      0.27272
MNDA               1  158801168  158819270     80      28  121312      -1.4778      0.93026
PYHIN1             1  158901337  158946849    246      60  121312       -1.127      0.87014
IFI16              1  158979682  159024945    363      30  121312        -1.91      0.97193
AIM2               1  159028790  159046685    100      32  121312      -1.0923      0.86264
CADM3              1  159141377  159172932    187      66  121312       1.5564      0.05981
ACKR1              1  159173803  159176290     21      13  121312      0.54105      0.29424
FCER1A             1  159253678  159278014    133      39  121312       1.9434     0.025984
OR10J3             1  159283460  159284449      4       2  121312        1.667     0.047754
OR10J1             1  159409512  159410600      9       6  121312       1.2611      0.10364
OR10J5             1  159504868  159505797      6       4  121312     -0.24467      0.59664
APCS               1  159557616  159558661      5       3  121312     -0.33538      0.63133
CRP                1  159682079  159684396     10       6  121312     -0.12942      0.55149
DUSP23             1  159750730  159752333      8       5  121312       2.4942    0.0063124
FCRL6              1  159770282  159786047    110      28  121312     0.024248      0.49033
SLAMF8             1  159796440  159807282     69      32  121312     -0.49473       0.6896
C1orf204           1  159804264  159825544    120      46  121312     0.039756      0.48414
VSIG8              1  159824106  159832447     53      20  121312      -1.2609      0.89632
CFAP45             1  159842150  159869992    154      41  121312    -0.093709      0.53733
TAGLN2             1  159887897  159895332     39      22  121312     -0.34706      0.63573
IGSF9              1  159896829  159915386     94      29  121312      -1.3688      0.91447
SLAMF9             1  159921282  159924044     15       6  121312     -0.15829      0.56289
PIGM               1  159997462  160001783     25      18  121312       0.8781      0.18994
KCNJ10             1  160007257  160040051    145      52  121312     -0.45286      0.67468
KCNJ9              1  160051360  160059212     34      14  121312     -0.73793      0.76972
IGSF8              1  160061129  160068650     33      16  121312      -1.4959      0.93266
ATP1A2             1  160085520  160113381    176      53  121312      0.28825      0.38658
ATP1A4             1  160121352  160156767    258      71  121312      0.83313      0.20239
CASQ1              1  160160285  160171676     56      25  121312     -0.13847      0.55506
PEA15              1  160175125  160185162     28      20  121312      0.51542      0.30313
DCAF8              1  160185505  160232350    141      48  121312      0.18733       0.4257
PEX19              1  160246599  160254941     34      21  121312      -0.3819      0.64873
COPA               1  160258377  160313354    212      64  121312      -1.0104      0.84385
NCSTN              1  160313063  160328742     97      41  121312     -0.23511      0.59294
NHLH1              1  160336861  160342638     28      14  121312      0.89901      0.18432
VANGL2             1  160370364  160398468    122      38  121312     -0.35234      0.63771
SLAMF6             1  160454820  160493052    220      48  121312     0.035438      0.48587
CD84               1  160510884  160549306    274      30  121312     -0.65458      0.74363
SLAMF1             1  160579891  160617081    197      53  121312     -0.90162      0.81637
CD48               1  160648536  160681641    224      51  121312     -0.76551      0.77802
SLAMF7             1  160708865  160724611     73      21  121312        1.434     0.075781
LY9                1  160765864  160798045    190      38  121312       1.5787     0.057198
CD244              1  160799950  160832692    247      45  121312      0.95661      0.16938
ITLN1              1  160846330  160854960     70      13  121312     -0.62251       0.7332
ITLN2              1  160914810  160924589     89      25  121312     -0.18778      0.57448
F11R               1  160965001  160991133    139      28  121312      0.91216      0.18084
TSTD1              1  161007418  161008887      6       4  121312      0.31865        0.375
USF1               1  161009041  161015769     42      16  121312       1.0011      0.15839
ARHGAP30           1  161016731  161039760    107      41  121312      0.34521      0.36497
PVRL4              1  161040781  161059385     95      41  121312     -0.82787      0.79613
KLHDC9             1  161068151  161070138      8       5  121312      0.53392       0.2967
PFDN2              1  161070346  161087866     84      31  121312      0.79475      0.21338
NIT1               1  161087862  161095235     25      16  121312       1.3741     0.084705
DEDD               1  161090767  161103192     38      20  121312       1.1484      0.12541
